"WM.Open","WM.High","WM.Low","WM.Close","WM.Volume","WM.WAP","WM.hasGaps","WM.Count","index","Orders","Position","holdingGrossReturn","X50PeriodSMA","upperBband2SD50PeriodsSMA","lowerBband2SD50PeriodsSMA","upperBband1SD50PeriodsSMA","lowerBband1SD50PeriodsSMA","X20PeriodSMA","upperBband2SD20PeriodsSMA","lowerBband2SD20PeriodsSMA","upperBband1SD20PeriodsSMA","lowerBband1SD20PeriodsSMA","X10PeriodSMA","upperBband2SD10PeriodsSMA","lowerBband2SD10PeriodsSMA","upperBband1SD10PeriodsSMA","lowerBband1SD10PeriodsSMA","X5PeriodSMA","upperBband2SD5PeriodsSMA","lowerBband2SD5PeriodsSMA","upperBband1SD5PeriodsSMA","lowerBband1SD5PeriodsSMA","SD20Days","SD10Days","SD5Days"
165.5,165.54,165.48,165.54,25,165.508,0,21,4576,0,0,1.09488307478583,165.68606,166.071066421362,165.301053578638,165.878563210681,165.493556789319,165.73575,166.041456343442,165.430043656557,165.888603171721,165.582896828278,165.7384,165.997712252785,165.479087747215,165.868056126392,165.608743873607,165.6412,165.860372991037,165.422027008964,165.750786495519,165.531613504482,0.152853171721304,0.129656126392508,0.109586495518372
165.55,165.71,165.53,165.7,54,165.591,0,46,4577,0,0,1.09543214368405,165.68862,166.069249959034,165.307990040966,165.878934979517,165.498305020483,165.7443,166.021013874645,165.467586125355,165.882656937322,165.605943062677,165.7083,165.958073319454,165.458526680546,165.833186659727,165.583413340273,165.6038,165.76143502149,165.446164978511,165.682617510745,165.524982489256,0.138356937322499,0.124886659727037,0.0788175107447531
165.69,165.8,165.67,165.76,80,165.742,0,50,4578,0,0,1.09643105216155,165.68898,166.069780550934,165.308179449066,165.879380275467,165.498579724533,165.75805,166.00215478768,165.513945212319,165.88010239384,165.635997606159,165.6953,165.919421098218,165.471178901781,165.807360549109,165.58323945089,165.6094,165.787296599181,165.43150340082,165.698348299591,165.52045170041,0.122052393840123,0.112060549109243,0.0889482995902597
165.77,165.86,165.75,165.76,70,165.81,0,54,4579,0,0,1.09688089174081,165.69422,166.074312210079,165.31412778992,165.88426610504,165.50417389496,165.7687,166.001546097805,165.535853902194,165.885123048902,165.652276951097,165.6988,165.929450866511,165.468149133489,165.814125433255,165.583474566744,165.6426,165.897902173904,165.387297826097,165.770251086952,165.514948913048,0.11642304890265,0.115325433255435,0.127651086951888
165.72,165.74,165.69,165.72,57,165.716,0,54,4580,0,0,1.09625905467535,165.6892,166.061129771734,165.317270228266,165.875164885867,165.503235114133,165.7688,166.00154888207,165.536051117929,165.885174441035,165.652425558964,165.6891,165.906164148224,165.472035851775,165.797632074112,165.580567925887,165.6734,165.916971755342,165.429828244659,165.795185877671,165.55161412233,0.116374441035457,0.108532074112263,0.121785877670602
165.72,165.74,165.62,165.65,53,165.671,0,41,4581,0,0,1.09596136671849,165.6845,166.051149306948,165.317850693051,165.867824653474,165.501175346526,165.7633,166.000000210126,165.526599789874,165.881650105063,165.644949894937,165.6736,165.868189482415,165.479010517584,165.770894741207,165.576305258792,165.706,165.869285026871,165.54271497313,165.787642513435,165.624357486565,0.118350105062988,0.0972947412076604,0.0816425134350949
165.66,165.74,165.66,165.72,66,165.69,0,55,4582,0,0,1.09608705718916,165.67528,166.01634030109,165.33421969891,165.845810150545,165.504749849455,165.75585,165.991896627864,165.519803372135,165.873873313932,165.637826686067,165.6648,165.845897395527,165.483702604473,165.755348697763,165.574251302236,165.7258,165.834118050204,165.617481949796,165.779959025102,165.671640974898,0.118023313932368,0.090548697763501,0.0541590251020107
165.73,165.74,165.68,165.72,70,165.712,0,58,4583,0,0,1.09623259352363,165.66742,165.985391399047,165.349448600952,165.826405699524,165.508434300476,165.74965,165.983334695352,165.515965304647,165.866492347676,165.632807652323,165.6646,165.84546016698,165.48373983302,165.75503008349,165.57416991651,165.7198,165.82694849509,165.612651504911,165.773374247545,165.666225752455,0.116842347676369,0.0904300834899487,0.0535742475448825
165.72,165.83,165.71,165.78,71,165.774,0,59,4584,0,0,1.09664274137532,165.66534,165.979020614899,165.351659385101,165.822180307449,165.50849969255,165.746349999999,165.976499859645,165.516200140354,165.861424929822,165.631275070177,165.6776,165.870187526999,165.485012473001,165.773893763499,165.5813062365,165.7126,165.790209277796,165.634990722204,165.751404638898,165.673795361102,0.115074929822631,0.0962937634994499,0.0388046388979492
165.81,165.81,165.67,165.67,44,165.753,0,41,4585,0,0,1.09650382032878,165.66426,165.976317506474,165.352202493526,165.820288753237,165.508231246763,165.737299999999,165.949950541103,165.524649458896,165.843625270551,165.630974729448,165.6967,165.875742018656,165.517657981344,165.786221009328,165.607178990672,165.72,165.805848704126,165.634151295875,165.762924352063,165.677075647938,0.106325270551708,0.0895210093280362,0.0429243520626702
165.68,165.8,165.65,165.8,89,165.699,0,62,4586,0,0,1.09614659478054,165.66232,165.972233336141,165.352406663858,165.817276668071,165.507363331929,165.7271,165.925369248086,165.528830751913,165.826234624043,165.627965375956,165.7158,165.836677532146,165.594922467853,165.776238766073,165.655361233927,165.7256,165.798078962465,165.653121037535,165.761839481233,165.689360518768,0.0991346240433174,0.0604387660731435,0.036239481232487
165.78,165.78,165.72,165.72,38,165.743,0,35,4587,0,0,1.09643766744948,165.662,165.971538695613,165.352461304387,165.816769347806,165.507230652193,165.71965,165.902421960304,165.536878039695,165.811035980152,165.628264019847,165.731,165.814612864507,165.647387135492,165.772806432253,165.689193567746,165.7362,165.797247522473,165.675152477528,165.766723761236,165.705676238764,0.0913859801524308,0.041806432253635,0.030523761236122
165.69,165.7,165.62,165.63,86,165.65,0,70,4588,0,0,1.09582244567195,165.66358,165.972027353362,165.355132646638,165.817803676681,165.509356323319,165.70855,165.878907487901,165.538192512098,165.79372874395,165.623371256049,165.7218,165.819150683385,165.624449316615,165.770475341692,165.673124658307,165.7238,165.822809090492,165.624790909509,165.773304545246,165.674295454754,0.0851787439508929,0.0486753416925735,0.0495045452458601
165.63,165.66,165.61,165.66,55,165.637,0,52,4589,0,0,1.09573644692885,165.6658,165.971793730761,165.359806269238,165.818796865381,165.512803134619,165.70165,165.871853933407,165.531446066592,165.786751966703,165.616548033296,165.7045,165.793300650648,165.615699349351,165.748900325324,165.660099674676,165.6964,165.801581747466,165.591218252534,165.748990873733,165.643809126267,0.0851019667037207,0.0444003253241312,0.0525908737329905
165.66,165.67,165.54,165.59,50,165.61,0,50,4590,0,0,1.09555783415473,165.66596,165.971825906327,165.360094093673,165.818892953163,165.513027046836,165.6915,165.857914194738,165.525085805261,165.774707097369,165.60829290263,165.6939,165.800184523803,165.587615476197,165.747042261901,165.640757738098,165.6678,165.773794339472,165.561805660529,165.720797169736,165.614802830265,0.0832070973693392,0.0531422619014234,0.0529971697357468
165.58,165.6,165.4,165.55,89,165.51,0,71,4591,0,0,1.09489630536169,165.6633,165.972278369231,165.354321630768,165.817789184616,165.508810815384,165.6757,165.848237837192,165.503162162807,165.761968918596,165.589431081403,165.6778,165.83573050511,165.519869494889,165.756765252555,165.598834747444,165.63,165.797385781953,165.462614218047,165.713692890977,165.546307109024,0.0862689185963802,0.0789652525552276,0.0836928909764753
165.56,165.56,165.38,165.43,73,165.469,0,64,4592,0,0,1.09462507855654,165.65748,165.969966601182,165.344993398818,165.813723300591,165.501236699409,165.66025,165.848812289024,165.471687710975,165.754531144512,165.565968855487,165.6557,165.86083854397,165.45056145603,165.758269271985,165.553130728015,165.5752,165.736924457025,165.413475542975,165.656062228513,165.494337771488,0.0942811445121767,0.10256927198511,0.0808622285124586
165.41,165.42,165.23,165.25,54,165.304,0,44,4593,0,0,1.09353355604803,165.64898,165.976295235932,165.321664764067,165.812637617966,165.485322382034,165.63975,165.884488205995,165.395011794004,165.762119102997,165.517380897002,165.6149,165.911967818669,165.31783218133,165.763433909334,165.466366090665,165.506,165.770888655854,165.241111344147,165.638444327927,165.373555672074,0.122369102997532,0.14853390933461,0.132444327926871
165.25,165.28,165.14,165.15,55,165.234,0,50,4594,0,0,1.0930704858929,165.64146,165.989077948857,165.293842051143,165.815268974428,165.467651025571,165.61925,165.923853193127,165.314646806873,165.771551596563,165.466948403436,165.5609,165.919398659535,165.202401340464,165.740149329768,165.381650670232,165.4254,165.732820233557,165.117979766444,165.579110116779,165.271689883222,0.152301596563492,0.179249329767845,0.153710116778304
165.17,165.28,165.16,165.2,285,165.187,0,60,4595,0,0,1.09275956736017,165.63226,166.002867842687,165.261652157313,165.817563921343,165.446956078656,165.6005,165.960982425296,165.240017574703,165.780741212648,165.420258787352,165.5043,165.904320055053,165.104279944947,165.704310027526,165.304289972473,165.3408,165.626244915877,165.055355084123,165.483522457939,165.198077542062,0.180241212648054,0.200010027526398,0.142722457938467
165.17,165.17,164.97,165,67,165.052,0,58,4596,0,0,1.09186650348956,165.61768,166.02037387573,165.214986124269,165.819026937865,165.416333062134,165.5777,166.012780198293,165.142619801706,165.795240099146,165.360159900853,165.4396,165.90380416964,164.97539583036,165.67170208482,165.20749791518,165.2492,165.556287609649,164.942112390351,165.402743804825,165.095656195176,0.217540099146896,0.232102084819972,0.153543804824551
165.01,165.17,165,165.09,94,165.092,0,84,4597,0,0,1.09213111500678,165.60674,166.035919532387,165.177560467612,165.821329766194,165.392150233806,165.55275,166.038857579602,165.066642420397,165.795803789801,165.309696210198,165.3745,165.832144451998,164.916855548002,165.603322225999,165.145677774001,165.1738,165.379413229147,164.968186770854,165.276606614574,165.070993385427,0.243053789801436,0.228822225998942,0.10280661457319
165.07,165.09,164.98,165.02,105,165.032,0,96,4598,0,0,1.09173419773096,165.59632,166.055102673195,165.137537326804,165.825711336598,165.366928663402,165.51725,166.046914789724,164.987585210275,165.782082394862,165.252417605137,165.3127,165.771902255124,164.853497744876,165.542301127562,165.083098872438,165.1194,165.294429140431,164.944370859569,165.206914570216,165.031885429785,0.264832394862146,0.229601127562076,0.0875145702154819
165.02,165.04,164.91,164.93,138,164.982,0,126,4599,0,0,1.09140343333444,165.58496,166.075456617975,165.094463382025,165.830208308987,165.339711691012,165.47585,166.037632604516,164.914067395484,165.756741302258,165.194958697742,165.2472,165.687270499402,164.807129500597,165.467235249701,165.027164750298,165.069,165.222883072494,164.915116927507,165.145941536247,164.992058463754,0.280891302258025,0.220035249701294,0.0769415362466902
164.92,164.93,164.74,164.8,251,164.832,0,214,4600,0,0,1.09041114014487,165.57218,166.106166576304,165.038193423695,165.839173288152,165.305186711847,165.43165,166.050119511651,164.813180488348,165.740884755825,165.122415244174,165.1694,165.599375916638,164.739424083361,165.384387958319,164.954412041681,164.998,165.19979197209,164.79620802791,165.098895986045,164.897104013955,0.309234755825611,0.214987958319115,0.100895986045041
164.87,164.93,164.65,164.79,383,164.749,0,295,4601,0,0,1.08986207124665,165.5595,166.139913821408,164.979086178592,165.849706910704,165.269293089296,165.38555,166.063490371543,164.707609628456,165.724520185771,165.046579814228,165.0933,165.524728686008,164.661871313991,165.309014343004,164.877585656995,164.9374,165.222782550273,164.652017449728,165.080091275137,164.794708724864,0.338970185771706,0.215714343004304,0.142691275136226
164.79,165.18,164.76,165.03,1159,165.051,0,772,4602,0,0,1.09185988820163,165.55456,166.14811396708,164.961006032919,165.85133698354,165.25778301646,165.3536,166.03135679538,164.675843204619,165.69247839769,165.014721602309,165.0515,165.392713846273,164.710286153726,165.222106923137,164.880893076863,164.9292,165.193984440631,164.66441555937,165.061592220316,164.796807779685,0.338878397690163,0.170606923136852,0.132392220315246
164.85,165.99,164.63,165.27,550,164.888,0,56,4603,0,0,1.09078159626898,165.54398,166.165730982373,164.922229017627,165.854855491186,165.233104508813,165.3124,165.998551249246,164.626248750753,165.655475624623,164.969324375376,165.0099,165.313676891813,164.706123108186,165.161788445906,164.858011554093,164.9004,165.139341833926,164.661458166074,165.019870916963,164.780929083037,0.343075624623094,0.151888445906861,0.119470916963082
165.24,165.35,165.01,165.21,56,165.164,0,38,4604,0,0,1.09260741573777,165.53756,166.168359966353,164.906760033647,165.852959983176,165.222160016823,165.2819,165.935096158173,164.628703841826,165.608498079086,164.955301920913,165.0029,165.286266194173,164.719533805827,165.144583097086,164.861216902913,164.9368,165.273392929219,164.600207070782,165.10509646461,164.768503535391,0.326598079086755,0.141683097086422,0.168296464609327
165.14,165.14,164.75,164.85,70,164.867,0,54,4605,0,0,1.09064267522244,165.52658,166.184543846162,164.868616153837,165.855561923081,165.197598076918,165.2376,165.876285624009,164.598914375991,165.556942812004,164.918257187995,164.9709,165.233369384458,164.708430615542,165.102134692229,164.839665307771,164.9438,165.270814984366,164.616785015634,165.107307492183,164.780292507817,0.319342812004512,0.131234692229016,0.163507492183076
164.99,165.62,164.93,165.62,51,165.265,0,49,4606,0,0,1.09327555981874,165.52382,166.185049367102,164.862590632898,165.854434683551,165.193205316449,165.2159,165.816962182613,164.614837817386,165.516431091306,164.915368908693,164.9922,165.312188610908,164.672211389091,165.152194305454,164.832205694545,165.047,165.391833293057,164.702166706944,165.219416646528,164.874583353472,0.300531091306883,0.159994305454217,0.172416646528107
165.52,165.71,165.35,165.71,79,165.492,0,64,4607,0,0,1.09477723017894,165.52526,166.185879846223,164.864640153776,165.855569923112,165.194950076888,165.20335,165.767415421737,164.639284578262,165.485382710868,164.921317289131,165.0322,165.48150741765,164.582892582349,165.256853708825,164.807546291175,165.1352,165.662478673948,164.607921326053,165.398839336974,164.871560663026,0.282032710868794,0.224653708825133,0.263639336973825
165.7,165.82,165.62,165.66,107,165.706,0,81,4608,0,0,1.09619290179605,165.53004,166.192395593503,164.867684406497,165.861217796751,165.198862203248,165.20615,165.780021533395,164.632278466604,165.493085766698,164.919214233302,165.0996,165.718847715646,164.480352284353,165.409223857823,164.789976142176,165.2988,165.938255080518,164.659344919483,165.618527540259,164.979072459741,0.286935766697925,0.309623857823217,0.31972754025889
165.65,165.85,165.55,165.55,49,165.754,0,41,4609,0,0,1.09651043561671,165.53318,166.198313982513,164.868046017487,165.865746991256,165.200613008743,165.212,165.806383183158,164.617616816842,165.509191591579,164.914808408421,165.1768,165.912436866939,164.441163133061,165.544618433469,164.80898156653,165.4168,166.143655418911,164.689944581089,165.780227709456,165.053372290545,0.297191591579006,0.367818433469556,0.363427709455402
165.49,165.52,165.3,165.3,74,165.429,0,57,4610,0,0,1.09436046703933,165.52748,166.191172360501,164.863787639499,165.85932618025,165.195633819749,165.20295,165.776981165484,164.628918834515,165.489965582742,164.915934417257,165.2365,165.944137854649,164.52886214535,165.590318927325,164.882681072675,165.5292,165.932955866831,165.12544413317,165.731077933416,165.327322066585,0.287015582742193,0.353818927324885,0.20187793341522
165.31,165.52,165.22,165.22,54,165.41,0,42,4611,0,0,1.09423477656865,165.52006,166.180471054432,164.859648945568,165.850265527216,165.189854472784,165.19795,165.762381889509,164.633518110491,165.480165944754,164.915734055245,165.3026,165.926367905554,164.678832094445,165.614483952777,164.990716047222,165.5582,165.879479940239,165.236920059761,165.71883997012,165.397560029881,0.282215944754515,0.31188395277731,0.160639970119515
165.25,165.28,165.14,165.14,40,165.194,0,33,4612,0,0,1.09280587437568,165.50716,166.16734060114,164.846979398859,165.83725030057,165.177069699429,165.1842,165.734039632122,164.634360367877,165.459119816061,164.909280183938,165.3169,165.921287991644,164.712512008355,165.619093995822,165.014706004177,165.4986,165.960897739558,165.036302260443,165.729748869779,165.267451130222,0.27491981606126,0.302193995822403,0.231148869778763
165.12,165.2,164.95,165.2,58,165.058,0,49,4613,0,0,1.09190619521715,165.4916,166.156800537509,164.826399462491,165.824200268754,165.158999731245,165.1719,165.721461700956,164.622338299043,165.446680850478,164.897119149521,165.3339,165.892499399291,164.775300600708,165.613199699645,165.054600300354,165.369,165.898954715047,164.839045284954,165.633977357524,165.104022642477,0.274780850478109,0.279299699645779,0.264977357523243
165.22,165.68,165.14,165.68,55,165.35,0,54,4614,0,0,1.09383785929283,165.4818,166.140456021837,164.823143978163,165.811128010918,165.152471989081,165.1777,165.732445309033,164.622954690966,165.455072654516,164.900327345483,165.3525,165.898193646248,164.806806353752,165.625346823124,165.079653176876,165.2882,165.604972473552,164.971427526449,165.446586236776,165.129813763224,0.277372654516777,0.272846823124055,0.158386236775804
165.7,165.9,165.64,165.72,168,165.813,0,143,4615,0,0,1.0969007376046,165.47938,166.132117143082,164.826642856918,165.805748571541,165.153011428459,165.209,165.832352903342,164.585647096657,165.520676451671,164.897323548328,165.4471,165.944590100404,164.949609899596,165.695845050202,165.198354949798,165.365,165.936352780688,164.793647219312,165.650676390344,165.079323609656,0.311676451671143,0.248745050202008,0.285676390344038
165.72,165.9,165.55,165.89,79,165.762,0,66,4616,0,0,1.09656335792015,165.47656,166.123015220919,164.830104779081,165.799787610459,165.15333238954,165.2445,165.909672237291,164.579327762708,165.577086118645,164.911913881354,165.4968,166.012408637114,164.981191362886,165.754604318557,165.238995681443,165.4354,166.111600561964,164.759199438037,165.773500280982,165.097299719018,0.332586118645665,0.257804318557053,0.338100280981843
165.93,165.93,165.49,165.49,74,165.705,0,63,4617,0,0,1.09618628650812,165.47282,166.111583050827,164.834056949173,165.792201525413,165.153438474586,165.27515,165.966703940507,164.583596059492,165.620926970253,164.929373029746,165.5181,166.050163028847,164.986036971152,165.784131514424,165.252068485576,165.5376,166.185236626512,164.889963373488,165.861418313256,165.213781686744,0.345776970253796,0.266031514423888,0.323818313256063
165.52,165.53,165.46,165.53,21,165.495,0,20,4618,0,0,1.09479707604273,165.46528,166.093625938775,164.836934061224,165.779452969388,165.151107030612,165.2983,165.986572620405,164.610027379594,165.642436310202,164.954163689797,165.497,166.012420001336,164.981579998663,165.754710000668,165.239289999331,165.625,166.016200715746,165.233799284255,165.820600357873,165.429399642127,0.344136310202804,0.257710000668281,0.195600357872883
165.53,165.7,165.52,165.62,89,165.599,0,64,4619,0,0,1.0954850659875,165.46176,166.084975042652,164.838544957348,165.773367521326,165.150152478674,165.32915,166.013025419556,164.645274580443,165.671087709778,164.987212290221,165.4815,165.971253906456,164.991746093544,165.726376953228,165.236623046772,165.6748,165.931098263748,165.418501736253,165.802949131874,165.546650868127,0.341937709778289,0.24487695322799,0.128149131873764
165.59,165.64,165.46,165.6,75,165.547,0,46,4620,0,0,1.09514107101512,165.45644,166.071910241327,164.840969758673,165.764175120663,165.148704879336,165.3649,166.013176386801,164.716623613198,165.6890381934,165.040761806599,165.4933,165.983118152197,165.003481847802,165.738209076098,165.248390923901,165.6216,165.842442024987,165.400757975014,165.732021012493,165.511178987507,0.324138193400675,0.244909076098777,0.110421012493096
165.59,165.75,165.45,165.45,67,165.647,0,57,4621,0,0,1.09580259980816,165.45286,166.061601895642,164.844118104358,165.757230947821,165.148489052179,165.4098,166.000281195386,164.819318804613,165.705040597693,165.114559402306,165.517,166.011813994233,165.022186005767,165.764406997116,165.269593002883,165.5986,165.76309680848,165.434103191521,165.68084840424,165.516351595761,0.295240597693333,0.247406997116539,0.082248404239841
165.43,165.49,165.34,165.38,36,165.428,0,22,4622,0,0,1.0943538517514,165.44586,166.047347545124,164.844372454876,165.746603772562,165.145116227438,165.42865,165.994458327225,164.862841672774,165.711554163612,165.145745836387,165.5404,165.987120593759,165.09367940624,165.763760296879,165.31703970312,165.5432,165.714946324561,165.37145367544,165.629073162281,165.45732683772,0.282904163612828,0.223360296879778,0.0858731622801868
165.25,165.34,165.21,165.24,22,165.293,0,18,4623,0,0,1.09346078788079,165.43744,166.035383162953,164.839496837047,165.736411581477,165.138468418523,165.4489,165.959535888404,164.938264111595,165.704217944202,165.193582055797,165.5639,165.911579865521,165.216220134478,165.73773993276,165.390060067239,165.5028,165.788479540745,165.217120459256,165.645639770373,165.359960229628,0.255317944202086,0.173839932760634,0.142839770372254
165.19,165.23,165.06,165.07,13,165.143,0,13,4624,0,0,1.09246849469123,165.42742,166.028019984369,164.826820015631,165.727719992185,165.127120007815,165.44785,165.961032546776,164.934667453223,165.704441273388,165.191258726611,165.5432,165.964363256812,165.122036743187,165.753781628406,165.332618371593,165.4116,165.811883899252,165.011316100749,165.611741949626,165.211458050375,0.256591273388141,0.210581628406234,0.200141949625755
165.03,165.16,165.03,165.09,24,165.112,0,22,4625,0,0,1.09226342076539,165.41842,166.024252345637,164.812587654363,165.721336172819,165.115503827181,165.4601,165.924257368957,164.995942631042,165.692178684479,165.228021315521,165.4731,165.926777761314,165.019422238685,165.699938880657,165.246261119343,165.3246,165.764837663087,164.884362336914,165.544718831544,165.104481168457,0.232078684478936,0.226838880657126,0.220118831543325
165.05,165.16,164.96,165,26,165.073,0,23,4626,0,0,1.0920054245361,165.40972,166.022752481078,164.796687518922,165.716236240539,165.103203759461,165.4505,165.93895384418,164.962046155819,165.69472692209,165.206273077909,165.4042,165.871935727854,164.936464272146,165.638067863927,165.170332136073,165.2098,165.505223086437,164.914376913563,165.357511543219,165.062088456782,0.244226922090263,0.233867863926999,0.14771154321853
164.99,165.09,164.85,164.85,92,164.99,0,65,4627,0,0,1.09145635563788,165.3977,166.019726740025,164.775673259975,165.708713370012,165.086686629987,165.4254,165.954754482762,164.896045517237,165.690077241381,165.160722758618,165.3327,165.814458860842,164.850941139158,165.573579430421,165.091820569579,165.1222,165.344925840441,164.89947415956,165.233562920221,165.01083707978,0.264677241381389,0.240879430421109,0.111362920220331
164.84,164.94,164.81,164.88,34,164.884,0,31,4628,0,0,1.09075513511726,165.38054,166.011079672966,164.750000327034,165.695809836483,165.065270163517,165.3843,165.948423950545,164.820176049454,165.666361975272,165.102238024727,165.2716,165.813146920097,164.730053079903,165.542373460048,165.000826539951,165.0404,165.249486584936,164.831313415065,165.144943292468,164.935856707533,0.282061975272699,0.270773460048553,0.104543292467766
164.91,164.98,164.89,164.93,28,164.928,0,26,4629,0,0,1.09104620778619,165.3629,165.993750187591,164.732049812409,165.678325093795,165.047474906204,165.343,165.914063274215,164.771936725784,165.628531637107,165.057468362892,165.2045,165.731845764708,164.677154235292,165.468172882354,164.940827117646,164.9974,165.188656895301,164.8061431047,165.093028447651,164.90177155235,0.285531637107823,0.263672882354042,0.0956284476502721
164.99,165.05,164.93,165.05,20,164.985,0,17,4630,0,0,1.09142327919823,165.34828,165.979611477991,164.716948522009,165.663945738995,165.032614261005,165.3208,165.911953947355,164.729646052644,165.616376973677,165.025223026322,165.1483,165.631345937544,164.665254062456,165.389822968772,164.906777031228,164.972,165.114737521346,164.829262478654,165.043368760673,164.900631239327,0.29557697367762,0.241522968772006,0.0713687606730089
164.97,165,164.89,164.93,42,164.932,0,29,4631,0,0,1.09107266893792,165.3335,165.968584214245,164.698415785755,165.651042107123,165.015957892877,165.2969,165.911071894333,164.682728105666,165.603985947166,164.989814052833,165.0768,165.424466251198,164.729133748801,165.250633125599,164.902966874401,164.9438,165.032099490373,164.855500509628,164.987949745187,164.899650254814,0.307085947166861,0.173833125599111,0.0441497451861389
164.9,164.94,164.86,164.93,33,164.905,0,32,4632,0,0,1.09089405616379,165.3178,165.95571829814,164.67988170186,165.63675914907,164.99884085093,165.28245,165.919970682843,164.644929317157,165.601210341421,164.963689658578,165.0245,165.283371482486,164.765628517514,165.153935741243,164.895064258757,164.9268,165.002449190346,164.851150809654,164.964624595173,164.888975404827,0.31876034142151,0.12943574124295,0.0378245951729909
164.95,164.96,164.78,164.84,30,164.857,0,24,4633,0,0,1.09057652234313,165.3007,165.941320521886,164.660079478114,165.621010260943,164.980389739057,165.2724,165.930813531868,164.613986468131,165.601606765934,164.943193234065,164.9809,165.178369435047,164.783430564953,165.079634717523,164.882165282476,164.9214,165.014228874818,164.828571125182,164.967814437409,164.874985562591,0.329206765934179,0.0987347175234981,0.0464144374090689
164.83,164.83,164.62,164.62,38,164.741,0,35,4634,0,0,1.08980914894321,165.28004,165.924972771057,164.635107228943,165.602506385529,164.957573614471,165.24195,165.940366999552,164.543533000448,165.591158499776,164.892741500224,164.9407,165.154503752175,164.726896247824,165.047601876088,164.833798123912,164.884,165.06872682534,164.699273174661,164.97636341267,164.791636587331,0.349208499775977,0.106901876087892,0.0923634126697332
164.58,164.6,164.4,164.49,62,164.472,0,26,4635,0,0,1.08802963648993,165.25442,165.92397130757,164.584868692429,165.589195653785,164.919644346215,165.1749,165.899475490963,164.450324509036,165.537187745481,164.812612254518,164.8767,165.21151543838,164.541884561619,165.04410771919,164.70929228081,164.7814,165.156943872271,164.40585612773,164.969171936136,164.593628063865,0.36228774548184,0.167407719190138,0.187771936135296
164.43,164.46,164.37,164.44,42,164.417,0,33,4636,0,0,1.08766579565376,165.22878,165.926438625368,164.531121374631,165.577609312684,164.879950687316,165.10765,165.852183842149,164.36311615785,165.479916921074,164.735383078925,164.8111,165.223132846587,164.399067153413,165.017116423293,164.605083576706,164.6784,165.123478869416,164.233321130585,164.900939434708,164.455860565293,0.372266921074536,0.206016423293547,0.222539434707648
164.49,164.62,164.48,164.58,94,164.553,0,73,4637,0,0,1.08856547481229,165.20498,165.912164528642,164.497795471358,165.558572264321,164.851387735679,165.05005,165.778064596441,164.322035403558,165.41405729822,164.686042701779,164.7674,165.187716494508,164.347083505492,164.977558247254,164.557241752746,164.608,164.979068726788,164.236931273212,164.793534363394,164.422465636606,0.364007298220644,0.210158247254035,0.185534363393955
164.57,164.69,164.57,164.62,43,164.639,0,40,4638,0,0,1.08913438957431,165.18476,165.897798632494,164.471721367506,165.541279316247,164.828240683753,165.00725,165.72570884034,164.288791159659,165.36647942017,164.648020579829,164.7429,165.161568205942,164.324231794058,164.952234102971,164.533565897029,164.5644,164.823527767714,164.305272232287,164.693963883857,164.434836116144,0.359229420170157,0.209334102970983,0.129563883856579
164.6,164.61,164.43,164.56,47,164.495,0,40,4639,0,0,1.08818178811233,165.16192,165.888857084553,164.434982915447,165.525388542276,164.798451457724,164.95205,165.648380373798,164.255719626202,165.300215186899,164.603884813101,164.6996,165.122726143523,164.276473856476,164.911163071762,164.488036928238,164.5152,164.68453044617,164.345869553831,164.599865223085,164.430534776916,0.348165186899005,0.211563071761905,0.0846652230848077
164.6,164.75,164.58,164.73,34,164.675,0,29,4640,0,0,1.0893725399398,165.14322,165.871213640923,164.415226359077,165.507216820461,164.779223179538,164.90845,165.555375188874,164.261524811125,165.231912594437,164.584987405562,164.6686,165.041201902541,164.295998097458,164.854900951271,164.482299048729,164.5558,164.765801904754,164.345798095247,164.660800952377,164.450799047624,0.323462594437129,0.186300951270903,0.105000952376637
164.74,164.89,164.74,164.87,65,164.818,0,50,4641,0,0,1.09031852611385,165.12938,165.855221033926,164.403538966074,165.492300516963,164.766459483037,164.867,165.413047231425,164.320952768574,165.140023615712,164.593976384287,164.6572,164.999748358305,164.314651641694,164.828474179152,164.485925820847,164.636,164.883838657195,164.388161342806,164.759919328598,164.512080671403,0.273023615712709,0.171274179152739,0.123919328597282
164.93,165.13,164.91,165.04,47,165.024,0,41,4642,0,0,1.09168127542751,165.12048,165.840211042736,164.400748957264,165.480345521368,164.760614478632,164.8468,165.331961546617,164.361638453383,165.089380773308,164.604219226691,164.6691,165.055384236167,164.282815763833,164.862242118083,164.475957881916,164.7302,165.131087515396,164.329312484605,164.930643757698,164.529756242303,0.242580773308494,0.193142118083493,0.200443757697763
165.04,165.09,164.99,165.06,42,165.032,0,37,4643,0,0,1.09173419773096,165.11504,165.833219439802,164.396860560197,165.474129719901,164.755950280099,164.83375,165.280931053642,164.386568946357,165.057340526821,164.610159473178,164.6866,165.12328569933,164.249914300669,164.904942849665,164.468257150334,164.8088,165.269871361071,164.347728638929,165.039335680536,164.578264319465,0.223590526821263,0.218342849665384,0.230535680535573
